,Player,Club,POS,GP,GS,MINS,G,A,SHTS,SOG,GWG,HmG,RdG,Gp90,SCpct,Year,Season,GWA,HmA,RdA,Ap90,SOGpct,FC,FS,OFF,YC,RC,PKG,PKA,Last Name,First Name,Club_Dup,First Name_Dup,Player_Dup,POS_Dup,Base Salary,Guaranteed Compensation,Date
1,Juan Pablo Angel,NY,F,24.0,24.0,2125.0,19.0,5.0,97.0,53.0,5.0,13.0,6.0,0.8,19.6,2007,REG,2.0,3.0,2.0,0.21,54.6,31.0,20.0,42.0,2.0,1.0,5.0,5.0,Pablo Angel,Juan,,,,,,,
11,Fred,DC,M,26.0,23.0,2096.0,7.0,8.0,28.0,14.0,3.0,4.0,3.0,0.3,25.0,2007,REG,3.0,6.0,2.0,0.34,50.0,45.0,40.0,21.0,5.0,1.0,0.0,0.0,,Fred,,,,,,,
12,Denilson,DAL,M,8.0,7.0,606.0,1.0,0.0,14.0,4.0,1.0,1.0,0.0,0.15,7.1,2007,REG,0.0,0.0,0.0,0.0,28.6,10.0,21.0,2.0,3.0,0.0,1.0,1.0,,Denilson,,,,,,,
13,Ricardinho,DAL,F,8.0,3.0,279.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2007,REG,1.0,0.0,1.0,0.32,40.0,5.0,7.0,3.0,0.0,0.0,0.0,0.0,,Ricardinho,,,,,,,
14,Thiago,CHI,M,13.0,5.0,568.0,0.0,1.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,1.0,0.0,0.16,30.0,4.0,4.0,2.0,3.0,0.0,0.0,0.0,,Thiago,,,,,,,
31,Dwayne De Rosario,HOU,M,24.0,22.0,1973.0,6.0,4.0,62.0,24.0,3.0,0.0,6.0,0.27,9.7,2007,REG,1.0,3.0,1.0,0.18,38.7,29.0,32.0,19.0,5.0,0.0,1.0,2.0,De Rosario,Dwayne,,,,,,,
38,Guillermo Barros Schelotto,CLB,F,22.0,19.0,1605.0,5.0,11.0,39.0,18.0,3.0,3.0,2.0,0.28,12.8,2007,REG,1.0,3.0,8.0,0.62,46.2,23.0,65.0,20.0,5.0,0.0,1.0,1.0,Barros Schelotto,Guillermo,,,,,,,
71,Hérculez Gómez,COL,F,20.0,16.0,1537.0,4.0,2.0,51.0,22.0,1.0,3.0,1.0,0.23,7.8,2007,REG,1.0,0.0,2.0,0.12,43.1,38.0,46.0,17.0,6.0,0.0,0.0,0.0,Gómez,Hérculez,,,,,,,
97,Dave van den Bergh,NY,M,29.0,26.0,2228.0,2.0,8.0,36.0,19.0,0.0,1.0,1.0,0.08,5.6,2007,REG,1.0,3.0,5.0,0.32,52.8,23.0,14.0,3.0,1.0,0.0,0.0,0.0,van den Bergh,Dave,,,,,,,
111,Jose Burciaga Jr.,KC,D,23.0,23.0,1826.0,2.0,4.0,26.0,12.0,2.0,2.0,0.0,0.1,7.7,2007,REG,0.0,3.0,1.0,0.2,46.2,26.0,28.0,0.0,5.0,1.0,0.0,0.0,Burciaga Jr.,Jose,,,,,,,
151,Freddy Adu,RSL,F,11.0,10.0,899.0,1.0,2.0,24.0,12.0,0.0,0.0,1.0,0.1,4.2,2007,REG,0.0,1.0,1.0,0.2,50.0,11.0,25.0,6.0,1.0,0.0,1.0,1.0,Adu,Freddy,,,,,,,
159,Willian Oliveira,CHI,M,8.0,4.0,381.0,1.0,1.0,7.0,4.0,0.0,1.0,0.0,0.24,14.3,2007,REG,0.0,1.0,0.0,0.24,57.1,1.0,6.0,3.0,0.0,0.0,0.0,0.0,Oliveira,Willian,,,,,,,
183,John Thorrington,CHI,M,2.0,0.0,31.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,2.9,50.0,2007,REG,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Thorrington,John,,,,,,,
190,Matt Taylor,CHV,F,11.0,0.0,156.0,1.0,0.0,5.0,5.0,0.0,1.0,0.0,0.58,20.0,2007,REG,0.0,0.0,0.0,0.0,100.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,Taylor,Matt,,,,,,,
233,Taylor Graham,NY,D,5.0,3.0,335.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,1.0,0.0,0.27,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,Graham,Taylor,,,,,,,
234,Kasali Yinka Casal,DC,M,4.0,0.0,104.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,1.0,0.87,0.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0,Yinka Casal,Kasali,,,,,,,
237,Rodrigo López,CHV,M,5.0,0.0,62.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,1.0,0.0,1.45,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,López,Rodrigo,,,,,,,
265,Yherland McDonald,COL,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,McDonald,Yherland,,,,,,,
266,Tim Regan,NY,D,3.0,2.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,Regan,Tim,,,,,,,
267,Rich Asante,TOR,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asante,Rich,,,,,,,
275,Joey Worthen,RSL,F-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Worthen,Joey,,,,,,,
276,Julian Nash,HOU,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nash,Julian,,,,,,,
280,John Michael Hayden,HOU,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Michael Hayden,John,,,,,,,
285,Tommy Krizanovic,DAL,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Krizanovic,Tommy,,,,,,,
287,Mike Sambursky,HOU,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sambursky,Mike,,,,,,,
289,Aaron Chandler,CLB,M-F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chandler,Aaron,,,,,,,
293,John Wilson,DC,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wilson,John,,,,,,,
297,Kiki Willis,DC,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Willis,Kiki,,,,,,,
305,Matt Groenwald,KC,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Groenwald,Matt,,,,,,,
309,Hugh MacDonald,NY,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MacDonald,Hugh,,,,,,,
324,Erik Hort,CHI,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hort,Erik,,,,,,,
328,Luis Tejada,PAN,F,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Tejada,Luis,,,,,,,
329,Ian Russell,LA,D,3.0,3.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,Russell,Ian,,,,,,,
332,Tony Lochhead,NE,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lochhead,Tony,,,,,,,
333,Sainey Nyassi,NE,M,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nyassi,Sainey,,,,,,,
334,Chase Wileman,DAL,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wileman,Chase,,,,,,,
335,Leonard Griffin,CLB,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Griffin,Leonard,,,,,,,
338,Abdoulie Mansally,NE,D,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,Mansally,Abdoulie,,,,,,,
342,Andrei Pacheco,CLB,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pacheco,Andrei,,,,,,,
348,Nana Attakora,TOR,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Attakora,Nana,,,,,,,
353,Jeff Rowland,RSL,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rowland,Jeff,,,,,,,
361,Carlos Borja,CHV,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Borja,Carlos,,,,,,,
362,Jorge Barrera,CHV,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barrera,Jorge,,,,,,,
363,Mohammed Sethi,CHV,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sethi,Mohammed,,,,,,,
365,Jorge Villafaña,USA,D-M,1.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Villafaña,Jorge,,,,,,,
366,Bruno Menezes,CHI,M,3.0,2.0,208.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,100.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,Menezes,Bruno,,,,,,,
367,Adam Moffat,CLB,M,1.0,1.0,90.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moffat,Adam,,,,,,,
369,Pascal Bedrossian,CHI,F,6.0,2.0,165.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,100.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,Bedrossian,Pascal,,,,,,,
380,Stephen deRoux,DC,M-D,6.0,1.0,115.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,50.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,deRoux,Stephen,,,,,,,
394,Daniel Torres,RSL,D,10.0,9.0,825.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,50.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,Torres,Daniel,,,,,,,
409,Amado Guevara,CHV,M,4.0,4.0,326.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,44.4,5.0,3.0,1.0,0.0,0.0,0.0,0.0,Guevara,Amado,,,,,,,
414,Jason Kreis,RSL,M,4.0,4.0,358.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,2007,REG,0.0,0.0,0.0,0.0,36.4,6.0,9.0,0.0,1.0,0.0,0.0,0.0,Kreis,Jason,,,,,,,
420,Juan Pablo Angel,NY,F,23.0,22.0,1955.0,14.0,3.0,76.0,41.0,4.0,10.0,4.0,0.64,18.4,2008,REG,0.0,3.0,0.0,0.14,53.9,23.0,18.0,27.0,2.0,0.0,1.0,2.0,Pablo Angel,Juan,,,,,,,
436,Guillermo Barros Schelotto,CLB,F,27.0,27.0,2216.0,7.0,19.0,54.0,27.0,1.0,5.0,2.0,0.28,13.0,2008,REG,5.0,13.0,6.0,0.77,50.0,25.0,63.0,15.0,3.0,0.0,4.0,4.0,Barros Schelotto,Guillermo,,,,,,,
438,Dave van den Bergh,NY,M,26.0,25.0,2228.0,7.0,5.0,36.0,19.0,2.0,3.0,4.0,0.28,19.4,2008,REG,2.0,3.0,2.0,0.2,52.8,16.0,23.0,1.0,3.0,1.0,0.0,0.0,van den Bergh,Dave,,,,,,,
440,Dwayne De Rosario,HOU,M,24.0,22.0,1948.0,7.0,2.0,78.0,34.0,1.0,4.0,3.0,0.32,9.0,2008,REG,1.0,1.0,1.0,0.09,43.6,25.0,34.0,35.0,6.0,0.0,2.0,2.0,De Rosario,Dwayne,,,,,,,
505,Hérculez Gómez,COL,F,25.0,12.0,1238.0,3.0,3.0,42.0,14.0,1.0,1.0,2.0,0.22,7.1,2008,REG,2.0,3.0,0.0,0.22,33.3,18.0,41.0,6.0,1.0,0.0,0.0,0.0,Gómez,Hérculez,,,,,,,
518,Jozy Altidore,TOR,F,8.0,7.0,665.0,3.0,1.0,13.0,8.0,0.0,3.0,0.0,0.41,23.1,2008,REG,0.0,1.0,0.0,0.14,61.5,18.0,15.0,4.0,0.0,0.0,0.0,0.0,Altidore,Jozy,,,,,,,
521,Jorge Villafaña,USA,D-M,11.0,6.0,590.0,3.0,0.0,4.0,3.0,2.0,2.0,1.0,0.46,75.0,2008,REG,0.0,0.0,0.0,0.0,75.0,14.0,11.0,3.0,0.0,0.0,0.0,0.0,Villafaña,Jorge,,,,,,,
524,Fred,DC,M,23.0,20.0,1690.0,2.0,4.0,29.0,12.0,1.0,0.0,2.0,0.11,6.9,2008,REG,0.0,3.0,1.0,0.21,41.4,50.0,26.0,9.0,4.0,0.0,0.0,0.0,,Fred,,,,,,,
525,Dejair,CHV,M,3.0,1.0,128.0,1.0,1.0,4.0,2.0,0.0,0.0,1.0,0.7,25.0,2008,REG,1.0,0.0,1.0,0.7,50.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,,Dejair,,,,,,,
526,Ricardinho,DAL,F,7.0,1.0,137.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2008,REG,1.0,0.0,1.0,0.66,50.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,,Ricardinho,,,,,,,
544,Juan Toja,DAL,M,16.0,15.0,1283.0,2.0,2.0,21.0,13.0,0.0,2.0,0.0,0.14,9.5,2008,REG,0.0,0.0,2.0,0.14,61.9,32.0,23.0,4.0,3.0,0.0,0.0,0.0,Toja,Juan,,,,,,,
549,Franco Caraccio,HOU,F,10.0,8.0,602.0,2.0,1.0,13.0,6.0,0.0,1.0,1.0,0.3,15.4,2008,REG,0.0,0.0,1.0,0.15,46.2,10.0,6.0,6.0,1.0,0.0,0.0,0.0,Caraccio,Franco,,,,,,,
575,Laurent Robert,TOR,M,17.0,16.0,1364.0,1.0,3.0,31.0,14.0,1.0,1.0,0.0,0.07,3.2,2008,REG,1.0,1.0,2.0,0.2,45.2,8.0,20.0,1.0,4.0,1.0,0.0,0.0,Robert,Laurent,,,,,,,
609,Jose Burciaga Jr.,COL,D,12.0,9.0,818.0,1.0,1.0,10.0,5.0,0.0,0.0,1.0,0.11,10.0,2008,REG,1.0,0.0,1.0,0.11,50.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,Burciaga Jr.,Jose,,,,,,,
614,Maurice Edu,TOR,M,13.0,12.0,1104.0,1.0,1.0,17.0,5.0,0.0,0.0,1.0,0.08,5.9,2008,REG,0.0,0.0,1.0,0.08,29.4,22.0,21.0,2.0,5.0,0.0,0.0,0.0,Edu,Maurice,,,,,,,
621,Matthew Mbuta,NY,M,2.0,1.0,86.0,1.0,0.0,4.0,2.0,0.0,1.0,0.0,1.05,25.0,2008,REG,0.0,0.0,0.0,0.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Mbuta,Matthew,,,,,,,
665,Rafael Gomes,COL,D,7.0,2.0,282.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,REG,1.0,1.0,0.0,0.32,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,Gomes,Rafael,,,,,,,
669,Abel Xavier,LA,D,10.0,9.0,854.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,1.0,0.0,0.11,100.0,13.0,3.0,0.0,2.0,1.0,0.0,0.0,Xavier,Abel,,,,,,,
679,Franco Niell,DC,F,7.0,3.0,279.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,1.0,0.0,0.32,0.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,Niell,Franco,,,,,,,
705,Justin Moose,DC,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moose,Justin,,,,,,,
707,Ryan McMahen,KC,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,McMahen,Ryan,,,,,,,
708,Dan Gargan,CHV,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gargan,Dan,,,,,,,
709,Tyler Hemming,TOR,M,3.0,1.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Hemming,Tyler,,,,,,,
710,Andrea Lombardo,TOR,F,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lombardo,Andrea,,,,,,,
713,Alex Yi,DAL,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yi,Alex,,,,,,,
716,Bruno Menezes,CHI,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Menezes,Bruno,,,,,,,
719,Kevin Mesa,NY,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mesa,Kevin,,,,,,,
721,Eric Brunner,NY,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brunner,Eric,,,,,,,
729,John Michael Hayden,HOU,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Michael Hayden,John,,,,,,,
739,Chris Pozniak,CHV,D,4.0,3.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Pozniak,Chris,,,,,,,
741,Olivier Tebily,TOR,D,4.0,3.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Tebily,Olivier,,,,,,,
750,Chase Hilgenbrinck,NE,D,4.0,1.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Hilgenbrinck,Chase,,,,,,,
763,Guilherme So,CLB,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,So,Guilherme,,,,,,,
768,Leonard Griffin,CLB,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Griffin,Leonard,,,,,,,
776,Scott Campbell,COL,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Campbell,Scott,,,,,,,
778,Amir Lowery,KC,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lowery,Amir,,,,,,,
786,Dane Murphy,DC,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Murphy,Dane,,,,,,,
791,Rick Titus,TOR,D,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Titus,Rick,,,,,,,
792,Diaz Kambere,TOR,D,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kambere,Diaz,,,,,,,
800,James Georgeff,HOU,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Georgeff,James,,,,,,,
802,Matthew Britner,NE,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Britner,Matthew,,,,,,,
803,Greg Curry,SJ,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Curry,Greg,,,,,,,
806,Ricky Schramm,NY,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Schramm,Ricky,,,,,,,
807,Adam Sloustcher,SJ,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sloustcher,Adam,,,,,,,
809,Yomby William,KC,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,William,Yomby,,,,,,,
812,Argenis Fernandez,NE,F,2.0,0.0,61.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,100.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Fernandez,Argenis,,,,,,,
814,Collin Samuel,TOR,F,1.0,1.0,90.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,100.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,Samuel,Collin,,,,,,,
822,Tim Regan,TOR,D,1.0,1.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regan,Tim,,,,,,,
833,Peguero Jean Philippe,SJ,F,3.0,1.0,122.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Jean Philippe,Peguero,,,,,,,
836,Chris Megaloudis,NY,F,1.0,0.0,35.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Megaloudis,Chris,,,,,,,
