,Player,Club,POS,GP,GS,MINS,G,A,SHTS,SOG,GWG,HmG,RdG,Gp90,SCpct,Year,Season,GWA,HmA,RdA,Ap90,SOGpct,FC,FS,OFF,YC,RC,PKG,PKA,Last Name,First Name,Club_Dup,First Name_Dup,Player_Dup,POS_Dup,Base Salary,Guaranteed Compensation,Date
6159,Cristian Higuita,OCS,M,26.0,18.0,1554.0,0.0,3.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,2017,REG,1.0,3.0,0.0,0.17,14.3,42.0,62.0,0.0,8.0,0.0,0.0,0.0,Higuita,Cristian,ORL,Cristian,Cristian Higuita,M,150000.0,150000.0,2017-04-15
6160,Ethan White,NYC,D,21.0,19.0,1553.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2017,REG,1.0,1.0,1.0,0.12,66.7,24.0,9.0,0.0,5.0,0.0,0.0,0.0,White,Ethan,NYCFC,Ethan,Ethan White,D,65000.0,65000.0,2017-04-15
6161,Demar Phillips,RSL,D,13.0,11.0,961.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,REG,2.0,0.0,2.0,0.19,0.0,19.0,6.0,1.0,2.0,0.0,0.0,0.0,Phillips,Demar,RSL,Demar,Demar Phillips,D,155004.0,162837.33,2017-04-15
6162,Sal Zizzo,NYR,D,23.0,18.0,1644.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,0.0,2.0,0.11,33.3,18.0,12.0,0.0,5.0,1.0,0.0,0.0,Zizzo,Sal,NYRB,Sal,Sal Zizzo,D,110000.0,110000.0,2017-09-15
6163,Sal Zizzo,NYR,D,23.0,18.0,1644.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,0.0,2.0,0.11,33.3,18.0,12.0,0.0,5.0,1.0,0.0,0.0,Zizzo,Sal,NYRB,Sal,Sal Zizzo,M,110000.0,110000.0,2017-04-15
6164,Victor Ulloa,DAL,M,23.0,12.0,1203.0,0.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,2.0,0.0,0.15,66.7,23.0,12.0,0.0,1.0,0.0,0.0,0.0,Ulloa,Victor,DAL,Victor,Victor Ulloa,M,150000.0,152500.0,2017-04-15
6165,Joao Meira,CHI,D-M,30.0,27.0,2412.0,0.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2017,REG,1.0,2.0,0.0,0.07,50.0,37.0,18.0,0.0,3.0,0.0,0.0,0.0,Meira,Joao,CHI,Joao,Joao Meira,D-M,150000.0,165000.0,2017-04-15
6166,Ben Spencer,TOR,F,3.0,2.0,179.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,1.0,1.0,1.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Spencer,Ben,TOR,Ben,Ben Spencer,F,65004.0,71554.28,2017-09-15
6167,Waylon Francis,SEA,D,12.0,10.0,852.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,REG,1.0,1.0,1.0,0.21,0.0,12.0,6.0,1.0,0.0,0.0,0.0,0.0,Francis,Waylon,CLB,Waylon,Waylon Francis,D,227500.0,251875.0,2017-04-15
6168,Waylon Francis,SEA,D,12.0,10.0,852.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,REG,1.0,1.0,1.0,0.21,0.0,12.0,6.0,1.0,0.0,0.0,0.0,0.0,Francis,Waylon,MTL,Shaun,Shaun Francis,D,115000.0,123333.33,2017-09-15
6169,Waylon Francis,SEA,D,12.0,10.0,852.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,REG,1.0,1.0,1.0,0.21,0.0,12.0,6.0,1.0,0.0,0.0,0.0,0.0,Francis,Waylon,SJ,Shaun,Shaun Francis,D,115000.0,123333.33,2017-04-15
6170,Shaun Francis,MTL,D,14.0,12.0,1067.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,0.0,0.0,0.0,42.9,13.0,4.0,2.0,1.0,0.0,0.0,0.0,Francis,Shaun,CLB,Waylon,Waylon Francis,D,227500.0,251875.0,2017-04-15
6171,Shaun Francis,MTL,D,14.0,12.0,1067.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,0.0,0.0,0.0,42.9,13.0,4.0,2.0,1.0,0.0,0.0,0.0,Francis,Shaun,MTL,Shaun,Shaun Francis,D,115000.0,123333.33,2017-09-15
6172,Shaun Francis,MTL,D,14.0,12.0,1067.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,0.0,0.0,0.0,42.9,13.0,4.0,2.0,1.0,0.0,0.0,0.0,Francis,Shaun,SJ,Shaun,Shaun Francis,D,115000.0,123333.33,2017-04-15
6173,Chris Mavinga,TOR,D,26.0,24.0,2015.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,1.0,1.0,0.09,12.5,25.0,15.0,0.0,3.0,0.0,0.0,0.0,Mavinga,Chris,TOR,Chris,Chris Mavinga,D,265008.0,300691.6,2017-04-15
6174,Jukka Raitala,MTL,D,28.0,20.0,1920.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,1.0,1.0,0.09,12.5,31.0,16.0,3.0,4.0,0.0,0.0,0.0,Raitala,Jukka,CLB,Jukka,Jukka Raitala,D,125004.0,161670.67,2017-04-15
6175,Sean Franklin,DC,D,19.0,15.0,1415.0,0.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,2017,REG,1.0,0.0,2.0,0.13,37.5,22.0,7.0,1.0,5.0,0.0,0.0,0.0,Franklin,Sean,DC,Sean,Sean Franklin,D,258756.0,283756.0,2017-04-15
6176,Andrea Pirlo,NYC,M,15.0,14.0,1085.0,0.0,2.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,0.0,2.0,0.17,27.3,9.0,16.0,0.0,1.0,0.0,0.0,0.0,Pirlo,Andrea,NYCFC,Andrea,Andrea Pirlo,M,5600000.0,5915690.0,2017-04-15
6177,Michael Bradley,TOR,M,30.0,30.0,2700.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,0.0,2.0,0.07,0.0,21.0,15.0,0.0,8.0,0.0,0.0,0.0,Bradley,Michael,TOR,Michael,Michael Bradley,M,6000000.0,6500000.0,2017-04-15
6178,Adolfo Machado,HOU,D,33.0,33.0,2970.0,0.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,2017,REG,1.0,2.0,0.0,0.06,9.1,30.0,11.0,0.0,5.0,0.0,0.0,0.0,Machado,Adolfo,HOU,Adolfo,Adolfo Machado,D,200004.0,216504.0,2017-04-15
6179,Connor Lade,NY,D,21.0,16.0,1381.0,0.0,2.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,2.0,0.0,0.13,25.0,15.0,18.0,0.0,3.0,0.0,0.0,0.0,Lade,Connor,NYRB,Connor,Connor Lade,D,85000.0,92812.5,2017-04-15
6180,Armando Cooper,TOR,M,19.0,10.0,906.0,0.0,2.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,2017,REG,1.0,2.0,0.0,0.2,33.3,31.0,30.0,0.0,2.0,0.0,0.0,0.0,Cooper,Armando,TOR,Armando,Armando Cooper,M,189000.0,202333.33,2017-04-15
6181,Chris McCann,ATL,M,23.0,9.0,958.0,0.0,2.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,2.0,0.0,0.19,15.4,20.0,14.0,3.0,0.0,0.0,0.0,0.0,McCann,Chris,ATL,Chris,Chris McCann,M,540000.0,568000.0,2017-04-15
6182,Micheal Azira,COL,M,30.0,28.0,2569.0,0.0,2.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,1.0,1.0,0.07,30.8,56.0,25.0,0.0,8.0,0.0,0.0,0.0,Azira,Micheal,COL,Michael,Michael Azira,M,110000.0,116625.0,2017-04-15
6184,Pedro Santos,CLB,M,9.0,8.0,650.0,0.0,2.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,2017,REG,1.0,2.0,0.0,0.28,42.9,20.0,21.0,3.0,2.0,0.0,0.0,0.0,Santos,Pedro,CLB,Pedro,Pedro Santos,M,684000.0,731000.0,2017-09-15
6186,Ricardo Clark,HOU,M,28.0,26.0,2252.0,0.0,2.0,23.0,6.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,2.0,0.0,0.08,26.1,39.0,14.0,1.0,6.0,0.0,0.0,0.0,Clark,Ricardo,HOU,Ricardo,Ricardo Clark,M,335160.0,372660.0,2017-04-15
6187,Sebastian Saucedo,RSL,M,20.0,5.0,573.0,0.0,2.0,29.0,8.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,1.0,1.0,0.31,27.6,13.0,17.0,2.0,2.0,0.0,0.0,0.0,Saucedo,Sebastian,RSL,Sebastian,Sebastian Saucedo,M,90000.0,100500.0,2017-04-15
6189,Adrian Arregui,MTL,M,6.0,3.0,238.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,REG,1.0,0.0,1.0,0.38,0.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0,Arregui,Adrian,MTL,Adrian,Adrian Arregui,M,240000.0,290976.67,2017-04-15
6190,Tony Rocha,OCS,M,3.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,1.0,0.0,3.6,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,Rocha,Tony,ORL,Tony,Tony Rocha,M,65620.8,65620.8,2017-04-15
6191,Marc Burch,MIN,D,18.0,17.0,1502.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,1.0,0.0,0.06,0.0,4.0,8.0,1.0,1.0,0.0,0.0,0.0,Burch,Marc,MNUFC,Marc,Marc Burch,D,135000.0,135000.0,2017-04-15
6192,Soni Mustivar,KC,M,14.0,2.0,260.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,1.0,0.0,0.35,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,Mustivar,Soni,KC,Soni,Soni Mustivar,M,200000.0,200000.0,2017-04-15
6193,Connor Maloney,CLB,D,2.0,1.0,127.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,0.0,1.0,0.71,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Maloney,Connor,CLB,Connor,Connor Maloney,D,53004.0,53004.0,2017-04-15
6194,Tsubasa Endoh,TOR,F,4.0,3.0,269.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2017,REG,1.0,1.0,0.0,0.33,50.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,Endoh,Tsubasa,TOR,Tsubasa,Tsubasa Endoh,F,54075.0,54075.0,2017-04-15
6195,Collin Martin,MIN,M,11.0,7.0,635.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,1.0,0.0,0.14,50.0,11.0,7.0,0.0,4.0,0.0,0.0,0.0,Martin,Collin,MNUFC,Collin,Collin Martin,M,84996.0,84996.0,2017-04-15
6196,Jordy Delem,SEA,M,14.0,9.0,755.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,0.0,1.0,0.12,0.0,8.0,13.0,1.0,3.0,0.0,0.0,0.0,Delem,Jordy,SEA,Jordy,Jordy Delem,M,53004.0,53004.0,2017-04-15
6198,Eric Alexander,HOU,M,12.0,11.0,887.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,1.0,0.0,0.1,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,Alexander,Eric,HOU,Eric,Eric Alexander,M,190000.0,203750.0,2017-04-15
6199,Muhamed Keita,NY,F,6.0,2.0,190.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,0.0,1.0,0.47,0.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,Keita,Muhamed,NYRB,Muhamed,Muhamed Keita,F,200012.04,256401.04,2017-09-15
6200,Chris Korb,DC,D,16.0,13.0,1160.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,REG,1.0,1.0,0.0,0.08,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,Korb,Chris,DC,Chris,Chris Korb,D,65004.0,71004.0,2017-09-15
6201,Raymon Gaddis,PHI,D,26.0,23.0,2028.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,REG,1.0,1.0,0.0,0.04,0.0,17.0,11.0,0.0,5.0,0.0,0.0,0.0,Gaddis,Raymon,PHI,Raymon,Raymon Gaddis,D,165000.0,167500.0,2017-04-15
6202,Warren Creavalle,PHI,M,13.0,5.0,545.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,1.0,0.0,0.17,0.0,9.0,6.0,0.0,2.0,0.0,0.0,0.0,Creavalle,Warren,PHI,Warren,Warren Creavalle,M,125000.0,138000.0,2017-04-15
6203,Kofi Sarkodie,SJ,D,18.0,16.0,1325.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,REG,1.0,1.0,0.0,0.07,0.0,20.0,24.0,0.0,2.0,1.0,0.0,0.0,Sarkodie,Kofi,SJ,Kofi,Kofi Sarkodie,D,135000.0,140000.0,2017-04-15
6204,Andraz Struna,NYC,D,5.0,4.0,322.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,1.0,0.0,0.28,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,Struna,Andraz,NYCFC,Andraz,Andraz Struna,D,75600.0,75600.0,2017-09-15
6205,Ben Zemanski,POR,M,7.0,4.0,438.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,1.0,0.0,0.21,33.3,3.0,4.0,0.0,1.0,0.0,0.0,0.0,Zemanski,Ben,POR,Ben,Ben Zemanski,M,105000.0,109000.0,2017-04-15
6206,Giliano Wijnaldum,PHI,D,13.0,13.0,1138.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,1.0,0.0,0.08,0.0,21.0,24.0,0.0,4.0,0.0,0.0,0.0,Wijnaldum,Giliano,PHI,Giliano,Giliano Wijnaldum,D,65004.0,78337.33,2017-04-15
6207,Vincent Bezecourt,NY,M,3.0,2.0,190.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2017,REG,1.0,0.0,1.0,0.47,33.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Bezecourt,Vincent,NYRB,Vincent,Vincent Bezecourt,M,53004.0,53004.0,2017-09-15
6208,Drew Conner,CHI,M,21.0,8.0,882.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,1.0,0.0,0.1,33.3,11.0,5.0,1.0,0.0,0.0,0.0,0.0,Conner,Drew,CHI,Drew,Drew Conner,M,65625.0,65625.0,2017-04-15
6209,Richmond Laryea,OCS,M,12.0,1.0,250.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,1.0,0.0,0.36,66.7,9.0,18.0,0.0,2.0,0.0,0.0,0.0,Laryea,Richmond,ORL,Richmond,Richmond Laryea,M,130000.0,159000.0,2017-04-15
6210,Samuel Piette,MTL,M,11.0,11.0,960.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,0.0,1.0,0.09,0.0,14.0,12.0,0.0,3.0,0.0,0.0,0.0,Piette,Samuel,MTL,Samuel,Samuel Piette,M,90000.0,99234.37,2017-09-15
6211,Daniel Lovitz,MTL,M,25.0,19.0,1750.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,1.0,0.0,0.05,25.0,26.0,10.0,2.0,4.0,1.0,0.0,0.0,Lovitz,Daniel,MTL,Daniel,Daniel Lovitz,M,78750.0,78750.0,2017-09-15
6212,Daniel Lovitz,MTL,M,25.0,19.0,1750.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,1.0,0.0,0.05,25.0,26.0,10.0,2.0,4.0,1.0,0.0,0.0,Lovitz,Daniel,TOR,Daniel,Daniel Lovitz,M,78750.0,78750.0,2017-04-15
6213,Jared Watts,COL,D-M,20.0,18.0,1490.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2017,REG,1.0,1.0,0.0,0.06,25.0,21.0,12.0,0.0,4.0,2.0,0.0,0.0,Watts,Jared,COL,Jared,Jared Watts,D-M,75000.0,75000.0,2017-04-15
6214,Keegan Rosenberry,PHI,D,14.0,11.0,1051.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,1.0,0.0,0.09,50.0,13.0,6.0,0.0,2.0,0.0,0.0,0.0,Rosenberry,Keegan,PHI,Keegan,Keegan Rosenberry,D,104500.0,110312.5,2017-04-15
6215,Nouhou Tolo,SEA,D,19.0,10.0,1052.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,1.0,0.0,0.09,0.0,15.0,13.0,1.0,1.0,1.0,0.0,0.0,Tolo,Nouhou,SEA,Nouhou,Nouhou Tolo,D,52999.92,52999.92,2017-04-15
6216,Marcel de Jong,VAN,D-M,13.0,9.0,779.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2017,REG,1.0,1.0,0.0,0.12,40.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,de Jong,Marcel,VAN,Marcel,Marcel de Jong,D-M,140000.0,140000.0,2017-04-15
6217,DaMarcus Beasley,HOU,D,24.0,22.0,1985.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,1.0,0.0,0.05,50.0,13.0,35.0,0.0,0.0,0.0,0.0,0.0,Beasley,DaMarcus,HOU,DaMarcus,DaMarcus Beasley,D,316008.0,351008.0,2017-04-15
6218,Mohammed Abu,CLB,M,20.0,14.0,1280.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,1.0,0.0,0.07,16.7,24.0,14.0,0.0,3.0,0.0,0.0,0.0,Abu,Mohammed,CLB,Mohammed,Mohammed Abu,M,165000.0,171250.0,2017-04-15
6219,Russell Canouse,DC,M,10.0,10.0,868.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,0.0,1.0,0.1,16.7,18.0,12.0,0.0,3.0,0.0,0.0,0.0,Canouse,Russell,DC,Russell,Russell Canouse,M,65000.04,65000.04,2017-09-15
6220,Fidel Escobar,NY,D,6.0,5.0,482.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,0.0,1.0,0.19,14.3,5.0,4.0,0.0,2.0,0.0,0.0,0.0,Escobar,Fidel,NYRB,Fidel,Fidel Escobar,D,95000.04,95000.04,2017-09-15
6221,Sam Cronin,MIN,M,21.0,21.0,1813.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,1.0,0.0,0.05,14.3,21.0,16.0,0.0,5.0,0.0,0.0,0.0,Cronin,Sam,MNUFC,Sam,Sam Cronin,M,300000.0,306250.0,2017-04-15
6222,David Horst,RSL,D,12.0,8.0,880.0,0.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,0.0,1.0,0.1,28.6,10.0,5.0,0.0,4.0,0.0,0.0,0.0,Horst,David,RSL,David,David Horst,D,110004.0,115004.0,2017-04-15
6223,Dillon Powers,OCS,M,21.0,15.0,1309.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,2017,REG,1.0,1.0,0.0,0.07,25.0,21.0,29.0,0.0,3.0,0.0,0.0,0.0,Powers,Dillon,COL,Dillon,Dillon Powers,M,295000.0,325000.0,2017-04-15
6224,Dillon Powers,OCS,M,21.0,15.0,1309.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,2017,REG,1.0,1.0,0.0,0.07,25.0,21.0,29.0,0.0,3.0,0.0,0.0,0.0,Powers,Dillon,ORL,Dillon,Dillon Powers,M,295000.0,325000.0,2017-09-15
6225,Alex Crognale,CLB,D,17.0,12.0,1069.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,2017,REG,1.0,1.0,0.0,0.08,25.0,10.0,9.0,0.0,1.0,0.0,0.0,0.0,Crognale,Alex,CLB,Alex,Alex Crognale,D,84996.0,84996.0,2017-04-15
6226,Marcelo Sarvas,DC,M,25.0,19.0,1841.0,0.0,1.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,1.0,0.0,0.05,33.3,38.0,47.0,1.0,8.0,0.0,0.0,1.0,Sarvas,Marcelo,DC,Marcelo,Marcelo Sarvas,M,360000.0,425000.0,2017-04-15
6227,Cordell Cato,SJ,F,15.0,13.0,1138.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,1.0,0.0,0.08,9.1,6.0,14.0,1.0,0.0,0.0,0.0,0.0,Cato,Cordell,SJ,Cordell,Cordell Cato,D-M,137000.0,138666.67,2017-09-15
6228,Cordell Cato,SJ,F,15.0,13.0,1138.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,1.0,0.0,0.08,9.1,6.0,14.0,1.0,0.0,0.0,0.0,0.0,Cato,Cordell,SJ,Cordell,Cordell Cato,M,137000.0,138666.67,2017-04-15
6229,Damien Perrinelle,NY,D,25.0,22.0,1972.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,2017,REG,1.0,1.0,0.0,0.05,9.1,34.0,16.0,1.0,4.0,0.0,0.0,0.0,Perrinelle,Damien,NYRB,Damien,Damien Perrinelle,D,175008.0,175008.0,2017-04-15
6230,Jackson Yueill,SJ,M,13.0,10.0,967.0,0.0,1.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,0.0,1.0,0.09,27.3,6.0,7.0,0.0,2.0,0.0,0.0,0.0,Yueill,Jackson,SJ,Jackson,Jackson Yueill,M,124992.0,175992.0,2017-04-15
6231,Bismark Adjei-Boateng,COL,M,18.0,10.0,806.0,0.0,1.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,1.0,0.0,0.11,25.0,16.0,12.0,0.0,3.0,0.0,0.0,0.0,Adjei-Boateng,Bismark,COL,Bismark,Bismark Adjei-Boateng,M,300000.0,341246.0,2017-04-15
6233,Fredrik Gulbrandsen,NYR,F,12.0,4.0,362.0,0.0,1.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,1.0,0.0,0.25,30.8,10.0,10.0,2.0,2.0,0.0,0.0,0.0,Gulbrandsen,Fredrik,NYRB,Fredrik,Fredrik Gulbrandsen,F,360000.0,360000.0,2017-04-15
6234,Soony Saad,SKC,F,12.0,6.0,453.0,0.0,1.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,1.0,0.0,0.2,28.6,7.0,8.0,0.0,0.0,0.0,0.0,0.0,Saad,Soony,KC,Soony,Soony Saad,F,65004.0,65004.0,2017-04-15
6235,Laurent Ciman,LFC,D,30.0,30.0,2700.0,0.0,1.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,0.0,1.0,0.03,13.3,35.0,14.0,2.0,6.0,0.0,0.0,0.0,Ciman,Laurent,MTL,Laurent,Laurent Ciman,D,630000.0,661666.67,2017-04-15
6236,Alphonso Davies,VAN,M,26.0,9.0,1053.0,0.0,1.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,1.0,0.0,0.09,13.3,15.0,18.0,3.0,1.0,0.0,0.0,0.0,Davies,Alphonso,PHI,Charlie,Charlie Davies,F,108960.0,114684.94,2017-04-15
6237,Alphonso Davies,VAN,M,26.0,9.0,1053.0,0.0,1.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,1.0,0.0,0.09,13.3,15.0,18.0,3.0,1.0,0.0,0.0,0.0,Davies,Alphonso,VAN,Alphonso,Alphonso Davies,M,65000.0,65000.0,2017-04-15
6238,Charlie Davies,PHI,F,3.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Davies,Charlie,PHI,Charlie,Charlie Davies,F,108960.0,114684.94,2017-04-15
6239,Charlie Davies,PHI,F,3.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Davies,Charlie,VAN,Alphonso,Alphonso Davies,M,65000.0,65000.0,2017-04-15
6240,Harrison Afful,CLB,D,24.0,21.0,1777.0,0.0,1.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,0.0,1.0,0.05,12.5,11.0,21.0,6.0,3.0,1.0,0.0,0.0,Afful,Harrison,CLB,Harrison,Harrison Afful,D,280000.0,296666.67,2017-04-15
6241,Chance Myers,POR,D,1.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myers,Chance,POR,Chance,Chance Myers,D,125004.0,125004.0,2017-04-15
6242,Marvell Wynne,SJ,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wynne,Marvell,SJ,Marvell,Marvell Wynne,D,245808.0,257058.0,2017-04-15
6243,Robbie Rogers,LA,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rogers,Robbie,LA,Robbie,Robbie Rogers,M,225000.0,233500.0,2017-04-15
6244,David Edgar,VAN,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edgar,David,VAN,David,David Edgar,D,175000.0,183833.33,2017-04-15
6245,Michael Harrington,CHI,D,9.0,9.0,798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,Harrington,Michael,CHI,Michael,Michael Harrington,D,135000.0,135000.0,2017-04-15
6246,Maurice Edu,PHI,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edu,Maurice,PHI,Maurice,Maurice Edu,M,750000.0,818750.0,2017-04-15
